,id,midi_unformatted,year,midi_query,midi,match_score
1046,3071,Pitt-Payne/Darktown Poker Club  The.mid,1914.0,pittpayne-darktown_poker_club__the,pittpayne-darktown_poker_club_the__pittpayne.mid,80
1047,3076,Pitt-Payne/Darktown Strutters' Ball  The.mid,1917.0,pittpayne-darktown_strutters_ball__the,pittpayne-darktown_strutters_ball_the__pittpayne.mid,82
1048,3097,Pitt-Payne/Dat Possum Rag.mid,1910.0,pittpayne-dat_possum_rag,pittpayne-dat_possum_rag__pittpayne.mid,76
1049,3099,Pitt-Payne/Dat's De Way To Spell Chicken.mid,1902.0,pittpayne-dats_de_way_to_spell_chicken,pittpayne-dats_de_way_to_spell_chicken__pittpayne.mid,84
1050,3100,Pitt-Payne/Dat's Harmony.mid,1911.0,pittpayne-dats_harmony,pittpayne-dats_harmony__pittpayne.mid,75
1051,3101,Pitt-Payne/Dat's It.mid,1903.0,pittpayne-dats_it,pittpayne-dats_it__pittpayne.mid,69
1052,3102,Pitt-Payne/Dat's Ma Honey Sho's Yo' Born.mid,1912.0,pittpayne-dats_ma_honey_shos_yo_born,pittpayne-dats_ma_honey_shos_yo_born__pittpayne.mid,83
1053,3106,Pitt-Payne/Dat's-a My Gal.mid,1911.0,pittpayne-datsa_my_gal,pittpayne-datsa_my_gal__pittpayne.mid,75
1054,3128,Pitt-Payne/Dear Old Southland.mid,1921.0,pittpayne-dear_old_southland,pittpayne-dear_old_southland__pittpayne.mid,79
1055,3137,Pitt-Payne/Deed I Do.mid,1901.0,pittpayne-deed_i_do,pittpayne-deed_i_do__pittpayne.mid,72
